uid,chroma_stft,rms,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
27,0.35343998670578003,0.06179000064730644,1164.742821,840.219819,2038.061811,0.088187,-361.8253479003906,106.9958724975586,-2.433311939239502,14.537242889404297,19.674257278442383,-0.40397900342941284,16.686771392822266,15.684492111206055,3.4065968990325928,17.576536178588867,17.57386589050293,10.433262825012207,19.821395874023438,17.61261749267578,13.382439613342285,19.72871208190918,15.752301216125488,14.698675155639648,22.16584587097168,18.931781768798828,1
28,0.3444159924983978,0.0021470000501722097,1822.857546,1247.466007,3277.705501,0.185861,-577.788818359375,153.26947021484375,-2.5336570739746094,60.789371490478516,35.29690170288086,-12.782442092895508,41.179962158203125,26.858806610107422,4.174796104431152,44.96467590332031,24.226966857910156,9.76838493347168,46.53617858886719,25.550052642822266,9.48753833770752,34.47614288330078,16.17169952392578,7.620254039764404,30.823381423950195,21.910381317138672,0
29,0.5473160147666931,0.03750300034880638,1358.40606,1022.976227,2600.61903,0.165523,-448.3194580078125,65.93499755859375,8.942920684814453,23.11447525024414,27.385177612304688,15.696420669555664,23.69681167602539,22.060794830322266,16.886472702026367,25.14592933654785,23.313749313354492,19.717180252075195,24.80771255493164,21.647979736328125,20.045846939086914,24.518659591674805,20.856868743896484,19.63872718811035,23.51622200012207,21.392549514770508,1
30,0.062431998550891876,7.999999979801942e-06,182.307828,109.852678,305.653283,0.011839,-1053.88232421875,66.46232604980469,47.78116989135742,57.38226318359375,58.73176574707031,52.721927642822266,56.595558166503906,56.04105758666992,53.18357467651367,56.34696578979492,55.39344024658203,53.630775451660156,55.882503509521484,54.75718688964844,53.96274185180664,55.799224853515625,54.705604553222656,54.41868209838867,55.598384857177734,54.487117767333984,0
31,0.36990800499916077,0.041113998740911484,1535.302081,879.380307,2501.734599,0.13661,-398.0890808105469,91.74751281738281,-16.873685836791992,24.76080894470215,37.34244155883789,4.342651844024658,13.223891258239746,12.255264282226562,6.7509589195251465,24.493825912475586,16.839176177978516,8.15536880493164,25.05293846130371,21.94424057006836,14.047941207885742,23.968616485595703,22.422048568725586,19.862018585205078,25.993587493896484,21.759485244750977,1
32,0.39851298928260803,0.11511900275945663,1066.561731,775.388789,1827.498239,0.079742,-261.9835510253906,220.128662109375,-54.116512298583984,-1.1674189567565918,36.56972122192383,-8.379430770874023,12.709763526916504,5.128948211669922,-19.512643814086914,3.755444049835205,-0.21080799400806427,-4.76349401473999,16.932147979736328,3.1937990188598633,-2.290515899658203,16.768474578857422,5.099853992462158,3.430712938308716,19.63628578186035,9.070549011230469,0
33,0.4199010133743286,0.0004900000058114529,1231.755009,925.118749,2352.982141,0.091251,-674.0332641601562,251.47938537597656,-51.95343017578125,34.45096969604492,57.197017669677734,-13.652631759643555,38.06460189819336,42.573280334472656,5.5834059715271,38.1698112487793,30.83194351196289,10.585214614868164,36.061309814453125,25.24840545654297,17.334762573242188,39.740020751953125,26.398448944091797,22.053089141845703,38.363494873046875,25.50421714782715,0
34,0.39478299021720886,0.04027700051665306,1075.233996,825.114745,1880.081424,0.075611,-354.9502258300781,182.91612243652344,-32.17784118652344,-2.878920078277588,39.65686798095703,3.3398900032043457,1.2707970142364502,4.0903730392456055,1.6936099529266357,21.603830337524414,14.620001792907715,2.8558619022369385,20.923032760620117,17.73472785949707,6.309366226196289,16.884262084960938,12.519399642944336,7.739781856536865,20.948747634887695,14.900318145751953,1
35,0.4099240005016327,0.03412700071930885,1159.025399,937.711072,2253.315822,0.07952,-428.5967102050781,63.54719924926758,9.820369720458984,25.012359619140625,31.840665817260742,16.896793365478516,20.644058227539062,21.596723556518555,16.090612411499023,21.78963851928711,21.611312866210938,16.636077880859375,20.181764602661133,20.4468994140625,18.582054138183594,21.88139533996582,21.25551986694336,18.8979434967041,20.520931243896484,21.344385147094727,0
36,0.4344339966773987,0.05801200121641159,1454.2847,927.46768,2527.695236,0.143065,-372.82293701171875,130.0916290283203,-31.2547607421875,17.650920867919922,40.997413635253906,5.812568187713623,19.737415313720703,12.162882804870605,-3.5990419387817383,20.17523193359375,15.659335136413574,2.1780900955200195,20.404067993164062,21.61180305480957,15.334493637084961,21.41451072692871,13.787689208984375,13.187910079956055,22.561786651611328,14.90899658203125,0
37,0.26731500029563904,0.03378299996256828,935.526612,648.953903,1523.024442,0.072815,-441.3344421386719,87.55526733398438,19.233123779296875,14.059391021728516,19.51500129699707,16.944002151489258,20.78300666809082,15.343334197998047,12.873693466186523,21.867141723632812,21.105308532714844,19.210817337036133,24.03691291809082,21.92751121520996,20.909658432006836,23.67072105407715,20.29876708984375,19.870698928833008,22.204397201538086,19.925668716430664,0
38,0.26805299520492554,0.0359870009124279,968.913702,506.728942,1482.36297,0.068238,-418.15203857421875,87.08951568603516,-11.70484447479248,-3.373948097229004,19.151309967041016,17.74774932861328,25.982297897338867,23.181467056274414,15.715580940246582,21.43720245361328,19.815378189086914,18.58124351501465,25.43333625793457,22.579570770263672,20.923587799072266,25.287853240966797,21.69675064086914,21.36476707458496,25.303064346313477,21.940195083618164,1
39,0.36355501413345337,0.03706200048327446,1338.775596,1019.825223,2657.014974,0.09266,-437.1954345703125,81.5401611328125,-5.292111873626709,19.964244842529297,26.07832908630371,9.210861206054688,24.967939376831055,21.588430404663086,13.123856544494629,27.014869689941406,20.987037658691406,13.929374694824219,26.165176391601562,22.287429809570312,16.40555191040039,23.721426010131836,21.610782623291016,21.39862823486328,27.791688919067383,24.70172691345215,0
40,0.485725998878479,0.021776000037789345,1145.977101,882.265935,2163.027209,0.086216,-489.7466125488281,73.68932342529297,13.618929862976074,20.569313049316406,25.557823181152344,17.011688232421875,24.745441436767578,24.77764320373535,20.56168556213379,27.247156143188477,25.285947799682617,20.710695266723633,25.082366943359375,24.61751365661621,23.31574821472168,25.90778350830078,24.234451293945312,24.542911529541016,25.949098587036133,22.32100486755371,0
41,0.5374739766120911,0.0002899999963119626,1333.603104,1006.992094,2534.369515,0.173383,-793.048828125,112.3717041015625,38.78673553466797,44.702186584472656,47.051170349121094,31.313613891601562,38.384071350097656,38.805538177490234,32.01996612548828,40.932003021240234,41.7039909362793,35.73400115966797,40.5277214050293,38.74473571777344,32.395042419433594,35.05377197265625,35.35858917236328,34.394081115722656,37.806175231933594,36.963768005371094,1
42,0.26440298557281494,0.024961000308394432,781.93027,517.308762,1362.777986,0.055098,-476.4764709472656,76.97882843017578,10.72562026977539,26.856409072875977,29.102558135986328,15.951181411743164,27.907367706298828,23.312471389770508,13.696188926696777,24.81502914428711,23.666034698486328,18.067506790161133,24.945661544799805,23.15979766845703,21.012332916259766,25.64287567138672,22.079999923706055,21.41313362121582,25.315893173217773,21.827552795410156,1
43,0.4589639902114868,0.06077200174331665,1425.227774,886.162432,2435.435745,0.127406,-411.2835388183594,114.30713653564453,-10.460066795349121,6.239749908447266,16.65526580810547,-0.0331370010972023,20.63681983947754,23.54039192199707,13.667439460754395,25.759885787963867,22.418367385864258,15.810851097106934,25.21553611755371,20.819869995117188,16.15937614440918,22.791135787963867,19.672353744506836,18.51944351196289,21.85698127746582,17.70616340637207,0
44,0.3217869997024536,0.057378001511096954,1411.052627,879.105637,2337.033638,0.115446,-372.7085266113281,134.16761779785156,-26.336814880371094,28.181093215942383,35.23483657836914,-9.174538612365723,21.391572952270508,21.49977684020996,0.9149109721183777,26.450525283813477,21.72943687438965,3.950571060180664,19.14383888244629,13.827127456665039,5.568116188049316,18.67997932434082,13.573321342468262,10.670756340026855,20.246492385864258,12.989848136901855,0
45,0.3702870011329651,0.014650000259280205,1381.018332,844.928718,2334.411021,0.119629,-469.2347106933594,100.29244995117188,-0.5701979994773865,12.861400604248047,17.4451904296875,1.7140480279922485,18.695175170898438,22.734079360961914,20.071107864379883,30.564123153686523,21.937498092651367,16.905614852905273,28.932096481323242,25.00751495361328,21.025882720947266,26.694913864135742,23.21120262145996,25.75606918334961,31.367443084716797,24.589075088500977,1
46,0.39860799908638,0.02261199988424778,835.91028,784.388684,1511.744653,0.05021,-474.5810546875,96.45396423339844,34.277793884277344,23.984037399291992,18.800537109375,12.896476745605469,22.89326286315918,21.276456832885742,13.699487686157227,18.730680465698242,20.994810104370117,22.71612548828125,28.325166702270508,23.94317626953125,19.141618728637695,21.180749893188477,18.583927154541016,18.04006576538086,21.330665588378906,17.31205177307129,0
47,0.3624899983406067,0.0008200000156648457,1431.719504,1029.201415,2660.086981,0.116638,-658.9789428710938,195.91188049316406,-25.202245712280273,51.69488525390625,57.402793884277344,-2.6230719089508057,37.10537338256836,28.318740844726562,1.3467559814453125,37.64439010620117,31.65641975402832,18.996213912963867,38.517818450927734,20.844091415405273,17.81340789794922,38.12448501586914,21.65971565246582,23.90178871154785,41.20653533935547,24.65894889831543,0
48,0.40505099296569824,0.024660000577569008,1573.930513,912.50255,2636.820475,0.12056,-428.4640808105469,150.47283935546875,-48.94908142089844,30.646244049072266,41.78328323364258,-18.125694274902344,20.368310928344727,27.290485382080078,8.72761344909668,33.9822998046875,17.895065307617188,4.529415130615234,34.595245361328125,22.08326530456543,4.654888153076172,21.90616226196289,16.736209869384766,12.401681900024414,25.64689064025879,21.819046020507812,0
49,0.4828689992427826,0.009173000231385231,1349.486306,993.749951,2614.176034,0.105817,-557.215087890625,62.599273681640625,16.771699905395508,28.981719970703125,28.60073471069336,20.325902938842773,32.670066833496094,30.345441818237305,23.489849090576172,31.471879959106445,29.223249435424805,25.28659439086914,30.99889373779297,27.841726303100586,24.768617630004883,29.25307273864746,27.898700714111328,27.39104652404785,30.36422348022461,28.932373046875,0
50,0.4260059893131256,0.03824000060558319,1252.826257,899.165665,2244.062778,0.098605,-378.0379943847656,83.00164031982422,9.557609558105469,17.066932678222656,15.43865966796875,-2.9975759983062744,8.08304500579834,12.764815330505371,6.9463419914245605,15.325519561767578,17.972721099853516,15.948053359985352,21.01150894165039,20.563831329345703,21.43855857849121,25.793302536010742,21.054567337036133,20.379762649536133,25.907407760620117,22.781280517578125,1
51,0.3727160096168518,0.015629999339580536,1392.056647,926.019409,2477.778238,0.106867,-479.21923828125,57.5734977722168,6.513751983642578,21.445358276367188,31.193618774414062,21.528226852416992,26.355323791503906,25.701366424560547,20.44721794128418,27.220670700073242,26.367645263671875,19.29438018798828,22.545761108398438,25.70714569091797,24.87649917602539,24.981103897094727,23.792936325073242,24.942068099975586,26.0850772857666,22.64760971069336,0
52,0.3856689929962158,0.018386999145150185,1218.709769,878.494652,2118.887502,0.101788,-462.7233581542969,108.23282623291016,15.624776840209961,17.49137306213379,18.13620376586914,9.19034194946289,24.17328453063965,18.4283504486084,8.443643569946289,21.163991928100586,21.22041130065918,16.299583435058594,22.502626419067383,22.290908813476562,25.059139251708984,29.135454177856445,21.30632209777832,21.090194702148438,24.56316375732422,18.370746612548828,0
53,0.3486570119857788,0.02778800018131733,1505.843467,900.86924,2521.84788,0.128719,-436.228759765625,90.87898254394531,-9.402531623840332,15.853738784790039,29.00807762145996,9.24419116973877,16.858999252319336,14.314384460449219,11.885674476623535,27.945510864257812,23.71310043334961,20.323720932006836,31.21260643005371,22.097463607788086,16.820005416870117,27.908756256103516,23.326522827148438,18.29610252380371,23.95865821838379,21.984817504882812,1
54,0.5766280293464661,0.00014099999680183828,1251.865932,1023.825127,2540.811369,0.083356,-764.1876831054688,184.75918579101562,-4.212924003601074,45.743568420410156,59.856178283691406,14.168356895446777,42.27456283569336,43.80948257446289,20.344512939453125,40.502723693847656,36.031005859375,22.651546478271484,40.103546142578125,33.333518981933594,23.811195373535156,36.96734619140625,29.96302032470703,25.705930709838867,37.405067443847656,30.96991539001465,0
55,0.4403049945831299,0.03310900181531906,1045.355313,782.233403,1816.974629,0.072045,-378.94061279296875,208.46803283691406,-52.94792556762695,-10.551189422607422,51.70554733276367,11.684322357177734,4.385560035705566,4.886661052703857,3.6799440383911133,27.847660064697266,17.231218338012695,1.8162039518356323,25.576322555541992,22.842634201049805,4.126535892486572,13.584783554077148,10.882895469665527,3.4433929920196533,16.760517120361328,13.517518043518066,1
56,0.4862860143184662,0.02548000030219555,1232.096732,910.716557,2214.470428,0.136501,-442.5124816894531,129.69790649414062,9.023180961608887,22.190038681030273,23.676191329956055,6.3545122146606445,28.25185203552246,21.18335723876953,1.733420968055725,15.805540084838867,18.300092697143555,14.571634292602539,23.69183921813965,18.850337982177734,15.867776870727539,22.202627182006836,17.591501235961914,18.688566207885742,22.006702423095703,12.825369834899902,0
57,0.26763999462127686,0.05794300138950348,798.899182,450.89799,1290.197754,0.056946,-422.68896484375,104.90359497070312,-13.01547622680664,8.399795532226562,26.59654426574707,10.43836498260498,20.492605209350586,19.285573959350586,12.803783416748047,22.68231964111328,18.53171730041504,17.1043758392334,25.63473892211914,18.802568435668945,19.26861000061035,25.884878158569336,16.43256950378418,18.82343864440918,28.68603515625,20.932924270629883,0
58,0.11593899875879288,0.011442000046372414,410.515538,267.073929,680.24879,0.02521,-518.118896484375,67.58080291748047,20.874435424804688,26.026901245117188,27.217493057250977,19.039602279663086,26.662845611572266,26.759281158447266,20.94278907775879,25.302318572998047,25.505659103393555,23.181961059570312,26.13556671142578,25.620464324951172,25.576223373413086,28.052967071533203,26.883562088012695,27.371618270874023,26.905094146728516,22.479257583618164,1
59,0.5433589816093445,0.008112999610602856,986.124114,779.073858,1857.812988,0.071504,-487.4940185546875,236.591796875,-45.03129959106445,14.295306205749512,48.060245513916016,-7.689603805541992,24.569541931152344,30.50188446044922,-0.2531209886074066,18.350061416625977,15.625856399536133,6.126645088195801,27.398359298706055,17.21308708190918,7.393117904663086,25.223094940185547,17.63068389892578,11.260933876037598,22.724267959594727,17.503135681152344,0
60,0.35578399896621704,0.049281999468803406,1263.120447,876.78372,2245.294115,0.094392,-398.3339538574219,73.4862060546875,1.6427550315856934,23.44548988342285,29.45191192626953,10.265020370483398,17.887163162231445,16.172887802124023,10.624117851257324,24.145729064941406,21.695051193237305,11.05161190032959,18.023801803588867,22.447795867919922,21.125051498413086,22.119365692138672,19.400110244750977,19.83308219909668,20.782194137573242,14.734657287597656,0
61,0.10859499871730804,0.00016900000628083944,403.065326,194.43949,631.245002,0.027774,-934.73291015625,75.67135620117188,30.183027267456055,53.4130973815918,55.625755310058594,41.54509353637695,51.95652389526367,49.85517501831055,42.72260665893555,51.01718521118164,48.97676086425781,45.438262939453125,51.07603073120117,47.967796325683594,46.40163040161133,50.4643669128418,47.241634368896484,47.41209030151367,50.49824523925781,47.266265869140625,0
62,0.47063401341438293,0.012516000308096409,1449.210476,987.09118,2634.288833,0.134167,-510.6787414550781,76.15927124023438,11.85314655303955,28.923450469970703,33.667640686035156,17.37218475341797,23.592754364013672,23.64257049560547,22.189542770385742,31.045379638671875,23.242755889892578,17.848548889160156,28.195701599121094,24.72858428955078,19.20844268798828,25.681690216064453,24.281709671020508,22.633298873901367,28.541614532470703,27.870464324951172,0
63,0.5195429921150208,0.051054999232292175,1604.592259,943.060345,2672.342285,0.142288,-417.8025817871094,83.13480377197266,-13.640125274658203,25.7903995513916,39.40502166748047,9.204817771911621,17.164081573486328,20.70433807373047,14.597588539123535,22.29957389831543,17.30060386657715,16.366270065307617,25.774871826171875,19.119548797607422,19.090139389038086,25.618206024169922,15.7418794631958,16.162551879882812,25.112945556640625,18.855100631713867,1
64,0.463793009519577,0.031055999919772148,1642.917271,1011.784994,2853.8599,0.141594,-448.7718200683594,113.95094299316406,-30.745018005371094,24.827213287353516,43.993499755859375,9.989312171936035,27.7063045501709,17.261741638183594,2.394299030303955,31.14563751220703,22.743328094482422,4.819861888885498,28.35832977294922,31.833498001098633,19.406681060791016,24.146333694458008,20.14056396484375,16.23727798461914,21.115978240966797,19.446025848388672,1
65,0.22597700357437134,0.00684100016951561,802.314844,381.780638,1204.506787,0.051719,-580.3854370117188,81.98580169677734,3.430896043777466,30.29339027404785,43.35499954223633,21.300981521606445,25.478609085083008,27.51532745361328,22.543657302856445,31.832916259765625,32.36256790161133,28.129228591918945,31.742374420166016,29.25527000427246,29.023052215576172,32.26665496826172,26.28824234008789,25.726680755615234,30.547719955444336,27.307096481323242,0
